 스테이지,일반 몬스터 체력,일반 몬스터 공격력,일반 몬스터 외공 방어력,일반 몬스터 내공 방어력,보스 몬스터 체력,보스 몬스터 공격력,보스 몬스터 외공 방어력,보스 몬스터 내공 방어력
1092.00,135715841105777000000000000000000000.00,175898.59,0.00,0.00,678579205528884000000000000000000000.00,527695.78,222600.00,222600.00
1093.00,145215949983181000000000000000000000.00,177481.68,0.00,0.00,726079749915906000000000000000000000.00,532445.04,222900.00,222900.00
1094.00,155381066482004000000000000000000000.00,179079.02,0.00,0.00,776905332410019000000000000000000000.00,537237.05,223200.00,223200.00
1095.00,166257741135744000000000000000000000.00,180690.73,0.00,0.00,831288705678721000000000000000000000.00,542072.18,223500.00,223500.00
1096.00,177895783015246000000000000000000000.00,182316.94,0.00,0.00,889478915076231000000000000000000000.00,546950.83,223800.00,223800.00
1097.00,190348487826313000000000000000000000.00,183957.80,0.00,0.00,951742439131567000000000000000000000.00,551873.39,224100.00,224100.00
1098.00,203672881974155000000000000000000000.00,185613.42,0.00,0.00,1018364409870780000000000000000000000.00,556840.25,224400.00,224400.00
1099.00,217929983712346000000000000000000000.00,187283.94,0.00,0.00,1089649918561730000000000000000000000.00,561851.81,224700.00,224700.00
1100.00,233185082572211000000000000000000000.00,188969.49,0.00,0.00,1748888119291580000000000000000000000.00,566908.47,225000.00,225000.00
1101.00,275158397435208000000000000000000000.00,190670.22,0.00,0.00,1375791987176040000000000000000000000.00,572010.65,225000.00,225000.00
1102.00,294419485255673000000000000000000000.00,192386.25,0.00,0.00,1472097426278370000000000000000000000.00,577158.75,225000.00,225000.00
1103.00,315028849223570000000000000000000000.00,194117.73,0.00,0.00,1575144246117850000000000000000000000.00,582353.18,225000.00,225000.00
1104.00,337080868669220000000000000000000000.00,195864.78,0.00,0.00,1685404343346100000000000000000000000.00,587594.35,225000.00,225000.00
1105.00,360676529476066000000000000000000000.00,197627.57,0.00,0.00,1803382647380330000000000000000000000.00,592882.70,225000.00,225000.00
1106.00,385923886539390000000000000000000000.00,199406.22,0.00,0.00,1929619432696950000000000000000000000.00,598218.65,225000.00,225000.00
1107.00,412938558597148000000000000000000000.00,201200.87,0.00,0.00,2064692792985740000000000000000000000.00,603602.62,225000.00,225000.00
1108.00,441844257698948000000000000000000000.00,203011.68,0.00,0.00,2209221288494740000000000000000000000.00,609035.04,225000.00,225000.00
1109.00,472773355737874000000000000000000000.00,204838.78,0.00,0.00,2363866778689370000000000000000000000.00,614516.35,225000.00,225000.00
1110.00,505867490639525000000000000000000000.00,206682.33,0.00,0.00,2529337453197630000000000000000000000.00,620047.00,225000.00,225000.00
1111.00,541278214984292000000000000000000000.00,208542.47,0.00,0.00,2706391074921460000000000000000000000.00,625627.42,225000.00,225000.00
1112.00,579167690033193000000000000000000000.00,210419.36,0.00,0.00,2895838450165960000000000000000000000.00,631258.07,225000.00,225000.00
1113.00,619709428335516000000000000000000000.00,212313.13,0.00,0.00,3098547141677580000000000000000000000.00,636939.39,225000.00,225000.00
1114.00,663089088319002000000000000000000000.00,214223.95,0.00,0.00,3315445441595010000000000000000000000.00,642671.85,225000.00,225000.00
1115.00,709505324501333000000000000000000000.00,216151.96,0.00,0.00,3547526622506660000000000000000000000.00,648455.89,225000.00,225000.00
1116.00,759170697216426000000000000000000000.00,218097.33,0.00,0.00,3795853486082130000000000000000000000.00,654292.00,225000.00,225000.00
1117.00,812312646021576000000000000000000000.00,220060.21,0.00,0.00,4061563230107880000000000000000000000.00,660180.63,225000.00,225000.00
1118.00,869174531243086000000000000000000000.00,222040.75,0.00,0.00,4345872656215430000000000000000000000.00,666122.25,225000.00,225000.00
1119.00,930016748430102000000000000000000000.00,224039.12,0.00,0.00,4650083742150510000000000000000000000.00,672117.35,225000.00,225000.00
1120.00,995117920820209000000000000000000000.00,226055.47,0.00,0.00,4975589604101050000000000000000000000.00,678166.41,225000.00,225000.00
1121.00,1064776175277620000000000000000000000.00,228089.97,0.00,0.00,5323880876388120000000000000000000000.00,684269.91,225000.00,225000.00
1122.00,1139310507547060000000000000000000000.00,230142.78,0.00,0.00,5696552537735290000000000000000000000.00,690428.33,225000.00,225000.00
1123.00,1219062243075350000000000000000000000.00,232214.06,0.00,0.00,6095311215376760000000000000000000000.00,696642.19,225000.00,225000.00
1124.00,1304396600090630000000000000000000000.00,234303.99,0.00,0.00,6521983000453130000000000000000000000.00,702911.97,225000.00,225000.00
1125.00,1395704362096970000000000000000000000.00,236412.73,0.00,0.00,8374226172581830000000000000000000000.00,709238.18,225000.00,225000.00
1126.00,1493403667443760000000000000000000000.00,238540.44,0.00,0.00,7467018337218790000000000000000000000.00,715621.32,225300.00,225150.00
1127.00,1597941924164820000000000000000000000.00,240687.30,0.00,0.00,7989709620824110000000000000000000000.00,722061.91,225600.00,225300.00
1128.00,1709797858856360000000000000000000000.00,242853.49,0.00,0.00,8548989294281800000000000000000000000.00,728560.47,225900.00,225450.00
1129.00,1829483708976310000000000000000000000.00,245039.17,0.00,0.00,9147418544881530000000000000000000000.00,735117.51,226200.00,225600.00
1130.00,1957547568604650000000000000000000000.00,247244.52,0.00,0.00,9787737843023230000000000000000000000.00,741733.57,226500.00,225750.00
1131.00,2094575898406970000000000000000000000.00,249469.72,0.00,0.00,10472879492034900000000000000000000000.00,748409.17,226800.00,225900.00
1132.00,2241196211295460000000000000000000000.00,251714.95,0.00,0.00,11205981056477300000000000000000000000.00,755144.86,227100.00,226050.00
1133.00,2398079946086140000000000000000000000.00,253980.39,0.00,0.00,11990399730430700000000000000000000000.00,761941.16,227400.00,226200.00
1134.00,2565945542312170000000000000000000000.00,256266.21,0.00,0.00,12829727711560900000000000000000000000.00,768798.63,227700.00,226350.00
1135.00,2745561730274020000000000000000000000.00,258572.61,0.00,0.00,13727808651370100000000000000000000000.00,775717.82,228000.00,226500.00
1136.00,2937751051393210000000000000000000000.00,260899.76,0.00,0.00,14688755256966000000000000000000000000.00,782699.28,228300.00,226650.00
1137.00,3143393624990730000000000000000000000.00,263247.86,0.00,0.00,15716968124953700000000000000000000000.00,789743.57,228600.00,226800.00
1138.00,3363431178740080000000000000000000000.00,265617.09,0.00,0.00,16817155893700400000000000000000000000.00,796851.26,228900.00,226950.00
1139.00,3598871361251890000000000000000000000.00,268007.64,0.00,0.00,17994356806259400000000000000000000000.00,804022.93,229200.00,227100.00
1140.00,3850792356539520000000000000000000000.00,270419.71,0.00,0.00,19253961782697600000000000000000000000.00,811259.13,229500.00,227250.00
1141.00,4120347821497290000000000000000000000.00,272853.49,0.00,0.00,20601739107486400000000000000000000000.00,818560.46,229800.00,227400.00
1142.00,4408772169002100000000000000000000000.00,275309.17,0.00,0.00,22043860845010500000000000000000000000.00,825927.51,230100.00,227550.00
1143.00,4717386220832250000000000000000000000.00,277786.95,0.00,0.00,23586931104161200000000000000000000000.00,833360.86,230400.00,227700.00
1144.00,5047603256290500000000000000000000000.00,280287.03,0.00,0.00,25238016281452500000000000000000000000.00,840861.10,230700.00,227850.00
1145.00,5400935484230840000000000000000000000.00,282809.62,0.00,0.00,27004677421154200000000000000000000000.00,848428.85,231000.00,228000.00
1146.00,5779000968127000000000000000000000000.00,285354.90,0.00,0.00,28895004840635000000000000000000000000.00,856064.71,231300.00,228150.00
1147.00,6183531035895890000000000000000000000.00,287923.10,0.00,0.00,30917655179479400000000000000000000000.00,863769.30,231600.00,228300.00
1148.00,6616378208408600000000000000000000000.00,290514.41,0.00,0.00,33081891042043000000000000000000000000.00,871543.22,231900.00,228450.00
1149.00,7079524682997200000000000000000000000.00,293129.04,0.00,0.00,35397623414986000000000000000000000000.00,879387.11,232200.00,228600.00
1150.00,7575091410807010000000000000000000000.00,295767.20,0.00,0.00,45450548464842000000000000000000000000.00,887301.59,232500.00,228750.00
1151.00,8635604208319990000000000000000000000.00,298429.10,0.00,0.00,43178021041599900000000000000000000000.00,895287.31,232800.00,228900.00
1152.00,9240096502902390000000000000000000000.00,301114.96,0.00,0.00,46200482514511900000000000000000000000.00,903344.89,229050.00,233100.00
1153.00,9886903258105560000000000000000000000.00,303825.00,0.00,0.00,49434516290527800000000000000000000000.00,911475.00,229200.00,233400.00
1154.00,10578986486172900000000000000000000000.00,306559.42,0.00,0.00,52894932430864700000000000000000000000.00,919678.27,229350.00,233700.00
1155.00,11319515540205100000000000000000000000.00,309318.46,0.00,0.00,56597577701025300000000000000000000000.00,927955.38,229500.00,234000.00
1156.00,12111881628019400000000000000000000000.00,312102.32,0.00,0.00,60559408140097000000000000000000000000.00,936306.97,229650.00,234300.00
1157.00,12959713341980800000000000000000000000.00,314911.25,0.00,0.00,64798566709903800000000000000000000000.00,944733.74,229800.00,234600.00
1158.00,13866893275919400000000000000000000000.00,317745.45,0.00,0.00,69334466379597100000000000000000000000.00,953236.34,229950.00,234900.00
1159.00,14837575805233800000000000000000000000.00,320605.16,0.00,0.00,74187879026168900000000000000000000000.00,961815.47,230100.00,235200.00
1160.00,15876206111600100000000000000000000000.00,323490.60,0.00,0.00,79381030558000700000000000000000000000.00,970471.81,230250.00,235500.00
1161.00,16987540539412200000000000000000000000.00,326402.02,0.00,0.00,84937702697060800000000000000000000000.00,979206.05,230400.00,235800.00
1162.00,18176668377171000000000000000000000000.00,329339.64,0.00,0.00,90883341885855100000000000000000000000.00,988018.91,230550.00,236100.00
1163.00,19449035163573000000000000000000000000.00,332303.69,0.00,0.00,97245175817864900000000000000000000000.00,996911.08,230700.00,236400.00
1164.00,20810467625023100000000000000000000000.00,335294.43,0.00,0.00,104052338125115000000000000000000000000.00,1005883.28,230850.00,236700.00
1165.00,22267200358774700000000000000000000000.00,338312.08,0.00,0.00,111336001793874000000000000000000000000.00,1014936.23,231000.00,237000.00
1166.00,23825904383888900000000000000000000000.00,341356.88,0.00,0.00,119129521919445000000000000000000000000.00,1024070.65,231150.00,237300.00
1167.00,25493717690761200000000000000000000000.00,344429.10,0.00,0.00,127468588453806000000000000000000000000.00,1033287.29,231300.00,237600.00
1168.00,27278277929114500000000000000000000000.00,347528.96,0.00,0.00,136391389645572000000000000000000000000.00,1042586.87,231450.00,237900.00
1169.00,29187757384152500000000000000000000000.00,350656.72,0.00,0.00,145938786920762000000000000000000000000.00,1051970.16,231600.00,238200.00
1170.00,31230900401043100000000000000000000000.00,353812.63,0.00,0.00,156154502005216000000000000000000000000.00,1061437.89,231750.00,238500.00
1171.00,33417063429116200000000000000000000000.00,356996.94,0.00,0.00,167085317145581000000000000000000000000.00,1070990.83,231900.00,238800.00
1172.00,35756257869154300000000000000000000000.00,360209.92,0.00,0.00,178781289345772000000000000000000000000.00,1080629.75,232050.00,239100.00
1173.00,38259195919995100000000000000000000000.00,363451.80,0.00,0.00,191295979599976000000000000000000000000.00,1090355.41,232200.00,239400.00
1174.00,40937339634394800000000000000000000000.00,366722.87,0.00,0.00,204686698171974000000000000000000000000.00,1100168.61,232350.00,239700.00
1175.00,43802953408802400000000000000000000000.00,370023.38,0.00,0.00,328522150566018000000000000000000000000.00,1110070.13,232500.00,240000.00
1176.00,46869160147418600000000000000000000000.00,373353.59,0.00,0.00,234345800737093000000000000000000000000.00,1120060.76,232650.00,240300.00
1177.00,50150001357737900000000000000000000000.00,376713.77,0.00,0.00,250750006788689000000000000000000000000.00,1130141.31,240600.00,240600.00
1178.00,53660501452779500000000000000000000000.00,380104.19,0.00,0.00,268302507263898000000000000000000000000.00,1140312.58,240900.00,240900.00
1179.00,57416736554474100000000000000000000000.00,383525.13,0.00,0.00,287083682772370000000000000000000000000.00,1150575.39,241200.00,241200.00
1180.00,61435908113287300000000000000000000000.00,386976.86,0.00,0.00,307179540566436000000000000000000000000.00,1160930.57,241500.00,241500.00
1181.00,70036935249147500000000000000000000000.00,390459.65,0.00,0.00,350184676245738000000000000000000000000.00,1171378.95,241800.00,241800.00
1182.00,74939520716587800000000000000000000000.00,393973.79,0.00,0.00,374697603582939000000000000000000000000.00,1181921.36,242100.00,242100.00
1183.00,80185287166749000000000000000000000000.00,397519.55,0.00,0.00,400926435833745000000000000000000000000.00,1192558.65,242400.00,242400.00
1184.00,85798257268421400000000000000000000000.00,401097.23,0.00,0.00,428991286342107000000000000000000000000.00,1203291.68,242700.00,242700.00
1185.00,91804135277210900000000000000000000000.00,404707.10,0.00,0.00,459020676386055000000000000000000000000.00,1214121.30,243000.00,243000.00
1186.00,98230424746615700000000000000000000000.00,408349.46,0.00,0.00,491152123733078000000000000000000000000.00,1225048.39,243300.00,243300.00
1187.00,105106554478879000000000000000000000000.00,412024.61,0.00,0.00,525532772394394000000000000000000000000.00,1236073.83,243600.00,243600.00
1188.00,112464013292400000000000000000000000000.00,415732.83,0.00,0.00,562320066462002000000000000000000000000.00,1247198.49,243900.00,243900.00
1189.00,120336494222868000000000000000000000000.00,419474.43,0.00,0.00,601682471114342000000000000000000000000.00,1258423.28,244200.00,244200.00
1190.00,128760048818469000000000000000000000000.00,423249.70,0.00,0.00,643800244092346000000000000000000000000.00,1269749.09,244500.00,244500.00
1191.00,146786455653055000000000000000000000000.00,427058.94,0.00,0.00,733932278265274000000000000000000000000.00,1281176.83,244800.00,244800.00
1192.00,157061507548769000000000000000000000000.00,430902.47,0.00,0.00,785307537743843000000000000000000000000.00,1292707.42,245100.00,245100.00
1193.00,168055813077183000000000000000000000000.00,434780.60,0.00,0.00,840279065385913000000000000000000000000.00,1304341.79,245400.00,245400.00
1194.00,179819719992585000000000000000000000000.00,438693.62,0.00,0.00,899098599962927000000000000000000000000.00,1316080.87,245700.00,245700.00
1195.00,192407100392066000000000000000000000000.00,442641.86,0.00,0.00,962035501960331000000000000000000000000.00,1327925.59,246000.00,246000.00
1196.00,205875597419511000000000000000000000000.00,446625.64,0.00,0.00,1029377987097550000000000000000000000000.00,1339876.92,246300.00,246300.00
1197.00,220286889238877000000000000000000000000.00,450645.27,0.00,0.00,1101434446194380000000000000000000000000.00,1351935.82,246600.00,246600.00
1198.00,235706971485598000000000000000000000000.00,454701.08,0.00,0.00,1178534857427990000000000000000000000000.00,1364103.24,246900.00,246900.00
1199.00,252206459489590000000000000000000000000.00,458793.39,0.00,0.00,1261032297447950000000000000000000000000.00,1376380.17,247200.00,247200.00
1200.00,269860911653861000000000000000000000000.00,462922.53,0.00,0.00,2023956837403960000000000000000000000000.00,1388767.59,247500.00,247500.00
