 스테이지|일반 몬스터 체력|일반 몬스터 공격력|일반 몬스터 외공 방어력|일반 몬스터 내공 방어력|보스 몬스터 체력|보스 몬스터 공격력|보스 몬스터 외공 방어력|보스 몬스터 내공 방어력
1134|1425525301284550000000000000000000000.00|51253.24|0.00|0.00|20560993092102700000000000000000000000.00|153759.73|190200.00|188850.00
1135|1525312072374460000000000000000000000.00|51714.52|0.00|0.00|22086305164477100000000000000000000000.00|155143.56|190500.00|189000.00
1136|1632083917440680000000000000000000000.00|52179.95|0.00|0.00|23718389081917800000000000000000000000.00|156539.86|190800.00|189150.00
1137|1746329791661520000000000000000000000.00|52649.57|0.00|0.00|25464718873579300000000000000000000000.00|157948.71|191100.00|189300.00
1138|1868572877077830000000000000000000000.00|53123.42|0.00|0.00|27333291750657100000000000000000000000.00|159370.25|191400.00|189450.00
1139|1999372978473280000000000000000000000.00|53601.53|0.00|0.00|29332664729130400000000000000000000000.00|160804.59|191700.00|189600.00
1140|2139329086966410000000000000000000000.00|54083.94|0.00|0.00|31471993816096800000000000000000000000.00|162251.83|192000.00|189750.00
1141|2289082123054060000000000000000000000.00|54570.70|0.00|0.00|33761075939150900000000000000000000000.00|163712.09|192300.00|189900.00
1142|2449317871667840000000000000000000000.00|55061.83|0.00|0.00|36210393810818700000000000000000000000.00|165185.50|192600.00|190050.00
1143|2620770122684590000000000000000000000.00|55557.39|0.00|0.00|38831163933503300000000000000000000000.00|166672.17|192900.00|190200.00
1144|2804224031272510000000000000000000000.00|56057.41|0.00|0.00|41635387964775800000000000000000000000.00|168172.22|193200.00|190350.00
1145|3000519713461590000000000000000000000.00|56561.92|0.00|0.00|44635907678237400000000000000000000000.00|169685.77|193500.00|190500.00
1146|3210556093403900000000000000000000000.00|57070.98|0.00|0.00|47846463771641300000000000000000000000.00|171212.94|193800.00|190650.00
1147|3435295019942170000000000000000000000.00|57584.62|0.00|0.00|51281758791583500000000000000000000000.00|172753.86|194100.00|190800.00
1148|3675765671338120000000000000000000000.00|58102.88|0.00|0.00|54957524462921600000000000000000000000.00|174308.64|194400.00|190950.00
1149|3933069268331790000000000000000000000.00|58625.81|0.00|0.00|58890593731253400000000000000000000000.00|175877.42|194700.00|191100.00
1150|4208384117115020000000000000000000000.00|59153.44|0.00|0.00|71932566908056400000000000000000000000.00|177460.32|195000.00|191250.00
1151|4797557893511120000000000000000000000.00|59685.82|0.00|0.00|63688151624764500000000000000000000000.00|179057.46|191550.00|195150.00
1152|5133386946056900000000000000000000000.00|60222.99|0.00|0.00|68821538570821400000000000000000000000.00|180668.98|191850.00|195300.00
1153|5492724032280880000000000000000000000.00|60765.00|0.00|0.00|74314262603102300000000000000000000000.00|182295.00|192150.00|195450.00
1154|5877214714540550000000000000000000000.00|61311.88|0.00|0.00|80191477317642900000000000000000000000.00|183935.65|192450.00|195600.00
1155|6288619744558390000000000000000000000.00|61863.69|0.00|0.00|86480097062201300000000000000000000000.00|185591.08|192750.00|195750.00
1156|6728823126677470000000000000000000000.00|62420.46|0.00|0.00|93208920188878700000000000000000000000.00|187261.39|193050.00|195900.00
1157|7199840745544900000000000000000000000.00|62982.25|0.00|0.00|100408760934424000000000000000000000000.00|188946.75|193350.00|196050.00
1158|7703829597733040000000000000000000000.00|63549.09|0.00|0.00|108112590532157000000000000000000000000.00|190647.27|193650.00|196200.00
1159|8243097669574350000000000000000000000.00|64121.03|0.00|0.00|116355688201731000000000000000000000000.00|192363.09|193950.00|196350.00
1160|8820114506444560000000000000000000000.00|64698.12|0.00|0.00|125175802708176000000000000000000000000.00|194094.36|194250.00|196500.00
1161|9437522521895680000000000000000000000.00|65280.40|0.00|0.00|134613325230071000000000000000000000000.00|195841.21|194550.00|196650.00
1162|10098149098428400000000000000000000000.00|65867.93|0.00|0.00|144711474328500000000000000000000000000.00|197603.78|194850.00|196800.00
1163|10805019535318400000000000000000000000.00|66460.74|0.00|0.00|155516493863818000000000000000000000000.00|199382.22|195150.00|196950.00
1164|11561370902790600000000000000000000000.00|67058.89|0.00|0.00|167077864766609000000000000000000000000.00|201176.66|195450.00|197100.00
1165|12370666865986000000000000000000000000.00|67662.42|0.00|0.00|179448531632595000000000000000000000000.00|202987.25|195750.00|197250.00
1166|13236613546605000000000000000000000000.00|68271.38|0.00|0.00|192685145179200000000000000000000000000.00|204814.13|196050.00|197400.00
1167|14163176494867400000000000000000000000.00|68885.82|0.00|0.00|206848321674067000000000000000000000000.00|206657.46|196350.00|197550.00
1168|15154598849508100000000000000000000000.00|69505.79|0.00|0.00|222002920523575000000000000000000000000.00|208517.37|196650.00|197700.00
1169|16215420768973700000000000000000000000.00|70131.34|0.00|0.00|238218341292549000000000000000000000000.00|210394.03|196950.00|197850.00
1170|17350500222801800000000000000000000000.00|70762.53|0.00|0.00|255568841515351000000000000000000000000.00|212287.58|197250.00|198000.00
1171|18565035238397900000000000000000000000.00|71399.39|0.00|0.00|274133876753748000000000000000000000000.00|214198.17|197550.00|198150.00
1172|19864587705085800000000000000000000000.00|72041.98|0.00|0.00|293998464458834000000000000000000000000.00|216125.95|197850.00|198300.00
1173|21255108844441800000000000000000000000.00|72690.36|0.00|0.00|315253573303276000000000000000000000000.00|218071.08|198150.00|198450.00
1174|22742966463552700000000000000000000000.00|73344.57|0.00|0.00|337996539766829000000000000000000000000.00|220033.72|198450.00|198600.00
1175|24334974116001400000000000000000000000.00|74004.68|0.00|0.00|480630302801220000000000000000000000000.00|222014.03|198750.00|198750.00
1176|26038422304121500000000000000000000000.00|74670.72|0.00|0.00|364034962070950000000000000000000000000.00|224012.15|199050.00|199050.00
1177|27861111865410000000000000000000000000.00|75342.75|0.00|0.00|391896073936360000000000000000000000000.00|226028.26|199350.00|199350.00
1178|29811389695988700000000000000000000000.00|76020.84|0.00|0.00|421707463632349000000000000000000000000.00|228062.52|199650.00|199650.00
1179|31898186974707900000000000000000000000.00|76705.03|0.00|0.00|453605650607057000000000000000000000000.00|230115.08|199950.00|199950.00
1180|34131060062937500000000000000000000000.00|77395.37|0.00|0.00|487736710669995000000000000000000000000.00|232186.11|200250.00|200250.00
1181|38909408471748700000000000000000000000.00|78091.93|0.00|0.00|526646119141743000000000000000000000000.00|234275.79|200550.00|200550.00
1182|41633067064771200000000000000000000000.00|78794.76|0.00|0.00|568279186206514000000000000000000000000.00|236384.27|200850.00|200850.00
1183|44547381759305200000000000000000000000.00|79503.91|0.00|0.00|612826567965820000000000000000000000000.00|238511.73|201150.00|201150.00
1184|47665698482456500000000000000000000000.00|80219.45|0.00|0.00|660492266448276000000000000000000000000.00|240658.34|201450.00|201450.00
1185|51002297376228500000000000000000000000.00|80941.42|0.00|0.00|711494563824505000000000000000000000000.00|242824.26|201750.00|201750.00
1186|54572458192564500000000000000000000000.00|81669.89|0.00|0.00|766067022017069000000000000000000000000.00|245009.68|202050.00|202050.00
1187|58392530266044000000000000000000000000.00|82404.92|0.00|0.00|824459552283113000000000000000000000000.00|247214.77|202350.00|202350.00
1188|62480007384667100000000000000000000000.00|83146.57|0.00|0.00|886939559667780000000000000000000000000.00|249439.70|202650.00|202650.00
1189|66853607901593800000000000000000000000.00|83894.89|0.00|0.00|953793167569374000000000000000000000000.00|251684.66|202950.00|202950.00
1190|71533360454705300000000000000000000000.00|84649.94|0.00|0.00|1025326528024080000000000000000000000000.00|253949.82|203250.00|203250.00
1191|81548030918364100000000000000000000000.00|85411.79|0.00|0.00|1106874558942440000000000000000000000000.00|256235.37|203550.00|203550.00
1192|87256393082649600000000000000000000000.00|86180.49|0.00|0.00|1194130952025090000000000000000000000000.00|258541.48|203850.00|203850.00
1193|93364340598435000000000000000000000000.00|86956.12|0.00|0.00|1287495292623530000000000000000000000000.00|260868.36|204150.00|204150.00
1194|99899844440325500000000000000000000000.00|87738.72|0.00|0.00|1387395137063850000000000000000000000000.00|263216.17|204450.00|204450.00
1195|106892833551148000000000000000000000000.00|88528.37|0.00|0.00|1494287970615000000000000000000000000000.00|265585.12|204750.00|204750.00
1196|114375331899729000000000000000000000000.00|89325.13|0.00|0.00|1608663302514730000000000000000000000000.00|267975.38|205050.00|205050.00
1197|122381605132710000000000000000000000000.00|90129.05|0.00|0.00|1731044907647440000000000000000000000000.00|270387.16|205350.00|205350.00
1198|130948317491999000000000000000000000000.00|90940.22|0.00|0.00|1861993225139440000000000000000000000000.00|272820.65|205650.00|205650.00
1199|140114699716439000000000000000000000000.00|91758.68|0.00|0.00|2002107924855880000000000000000000000000.00|275276.03|205950.00|205950.00
1200|149922728696590000000000000000000000000.00|92584.51|0.00|0.00|2852768427252030000000000000000000000000.00|277753.52|206250.00|206250.00
